genome_name	genome	taxonomy	moco_synthesis	dmso_red_fam_a	so_fam_a	aor_fam	xo_fam_c	mo_n_fix	alt_n_fix	femoco_synthesis	mo_storage	mo_traffick	mo_transport	mo_w_transport	w_transport
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Frankiaceae_Frankia_alni_ACN14a	GCA_000058485.1	Actinobacteria	19	3	3	0	3	3	0	3	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Geodermatophilaceae_Blastococcus_saxobsidens_DD2	GCA_000284015.1	Actinobacteria	15	8	3	0	6	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Geodermatophilaceae_Geodermatophilus_obscurus_DSM_43160	GCA_000025345.1	Actinobacteria	13	3	4	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Nakamurellaceae_Nakamurella_multipartita_DSM_44233	GCA_000024365.1	Actinobacteria	15	4	3	0	5	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Glycomycineae_Glycomycetaceae_Stackebrandtia_nassauensis_DSM_44728	GCA_000024545.1	Actinobacteria	18	4	3	0	1	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Kineosporiineae_Kineosporiaceae_Kineococcus_radiotolerans_SRS30216	GCA_000017305.1	Actinobacteria	11	4	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Beutenbergiaceae_Beutenbergia_cavernae_DSM_12333	GCA_000023105.1	Actinobacteria	12	2	4	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Cellulomonadaceae_Actinotalea_ferrariae_CF5_4	GCA_000603945.1	Actinobacteria	20	4	1	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Cellulomonadaceae_Cellulomonas_flavigena_DSM_20109	GCA_000092865.1	Actinobacteria	14	4	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermabacteraceae_Brachybacterium_faecium_DSM_4810	GCA_000023405.1	Actinobacteria	12	3	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermabacteraceae_Dermabacter_sp._HFH0086	GCA_000413375.1	Actinobacteria	10	2	0	0	0	0	0	0	0	0	4	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermacoccaceae_Dermacoccus_nishinomiyaensis_M25	GCA_000725405.1	Actinobacteria	9	2	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermacoccaceae_Kytococcus_sedentarius_DSM_20547	GCA_000023925.1	Actinobacteria	19	2	0	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermatophilaceae_Austwickia_chelonae_NBRC_105200	GCA_000298175.1	Actinobacteria	11	3	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermatophilaceae_Kineosphaera_limosa_NBRC_100340	GCA_000298215.1	Actinobacteria	10	4	3	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermatophilaceae_Mobilicoccus_pelagius_NBRC_104925	GCA_000247995.2	Actinobacteria	10	5	4	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Intrasporangiaceae_Intrasporangium_calvum_DSM_43043	GCA_000184685.1	Actinobacteria	12	4	3	0	3	0	0	0	0	0	4	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Intrasporangiaceae_Janibacter_sp._HTCC2649	GCA_000152705.1	Actinobacteria	12	4	2	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Intrasporangiaceae_Tetrasphaera_elongata_DSM_14184	GCA_000367525.2	Actinobacteria	12	3	2	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Jonesiaceae_Jonesia_denitrificans_DSM_20603	GCA_000024065.1	Actinobacteria	11	2	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Clavibacter_michiganensis_subsp._michiganensis_NCPPB_382	GCA_000069225.1	Actinobacteria	8	0	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Curtobacterium_flaccumfaciens_UCD_AKU	GCA_000349565.1	Actinobacteria	10	0	3	0	0	0	0	0	0	0	4	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Curtobacterium_sp._9128	GCA_900086645.1	Actinobacteria	10	0	3	0	1	0	0	0	0	0	3	0	1
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Leifsonia_xyli_xyli_CTCB07	GCA_000007665.1	Actinobacteria	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Arthrobacter_phenanthrenivorans_Sphe3	GCA_000189535.1	Actinobacteria	14	5	3	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Kocuria_rhizophila_DC2201	GCA_000010285.1	Actinobacteria	11	1	0	0	1	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Micrococcus_luteus_NCTC_2665	GCA_000023205.1	Actinobacteria	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Renibacterium_salmoninarum_ATCC_33209	GCA_000018885.1	Actinobacteria	11	1	3	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Promicromonosporaceae_Isoptericola_variabilis_225	GCA_000215105.1	Actinobacteria	13	1	2	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Promicromonosporaceae_Xylanimonas_cellulosilytica_DSM_15894	GCA_000024965.1	Actinobacteria	13	2	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Sanguibacteraceae_Sanguibacter_keddieii_DSM_10542	GCA_000024925.1	Actinobacteria	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micromonosporineae_Micromonosporaceae_Actinoplanes_missouriensis_NBRC_102363	GCA_000284295.1	Actinobacteria	16	7	3	0	5	0	0	0	0	0	4	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micromonosporineae_Micromonosporaceae_Micromonospora_sp._L5	GCA_000177655.2	Actinobacteria	15	4	4	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micromonosporineae_Micromonosporaceae_Verrucosispora_maris_AB_18_032	GCA_000204155.1	Actinobacteria	13	3	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Aeromicrobium_marinum_DSM_15272	GCA_000160775.2	Actinobacteria	13	2	3	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Kribbella_flavida_DSM_17836	GCA_000024345.1	Actinobacteria	18	5	4	1	0	0	0	0	0	0	3	0	3
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Nocardioidaceae_bacterium_Broad_1_cont1.61	GCA_000192415.1	Actinobacteria	13	4	6	0	4	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Nocardioides_sp._JS614	GCA_000015265.1	Actinobacteria	15	6	3	0	11	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Propionibacteriaceae_Microlunatus_phosphovorus_NM_1	GCA_000270245.1	Actinobacteria	14	5	3	0	0	0	0	0	0	0	4	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Propionibacteriaceae_Propionibacterium_acnes_KPA171202	GCA_000008345.1	Actinobacteria	10	2	0	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Actinoalloteichus_cyanogriseus_DSM_43889	GCA_000429185.2	Actinobacteria	14	4	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Actinosynnema_mirum_DSM_43827	GCA_000023245.1	Actinobacteria	15	3	1	0	3	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Amycolatopsis_mediterranei_RB	GCA_000454025.1	Actinobacteria	17	10	4	0	10	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Kutzneria_albida_DSM_43870	GCA_000525635.1	Actinobacteria	14	2	3	0	3	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Pseudonocardia_dioxanivorans_CB1190	GCA_000196675.2	Actinobacteria	16	10	4	0	21	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Saccharomonospora_viridis_DSM_43017	GCA_000023865.1	Actinobacteria	15	3	0	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Saccharopolyspora_erythraea_NRRL_2338	GCA_000062885.1	Actinobacteria	15	8	4	0	11	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Saccharothrix_espanaensis_DSM_44229	GCA_000328705.1	Actinobacteria	17	3	1	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Thermobispora_bispora_DSM_43833	GCA_000092645.1	Actinobacteria	15	2	0	0	3	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Kitasatospora_setae_KM_6054_NBRC_14216	GCA_000269985.1	Actinobacteria	20	8	4	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Streptomyces_coelicolor_A32	GCA_000203835.1	Actinobacteria	15	11	4	0	5	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Streptomycetaceae_bacterium_MP113_05	GCA_000497405.1	Actinobacteria	14	1	3	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Nocardiopsaceae_Marinactinospora_thermotolerans_DSM_45154	GCA_900167435.1	Actinobacteria	16	7	1	0	4	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Nocardiopsaceae_Nocardiopsis_alba_ATCC_BAA_2165	GCA_000294515.1	Actinobacteria	15	5	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Streptosporangiaceae_Microbispora_sp._ATCC_PTA_5024	GCA_000511135.2	Actinobacteria	16	6	8	0	2	0	0	0	0	0	4	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Streptosporangiaceae_Streptosporangium_roseum_DSM_43021	GCA_000024865.1	Actinobacteria	16	8	6	0	7	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Thermomonosporaceae_Thermomonospora_curvata_DSM_43183	GCA_000024385.1	Actinobacteria	16	6	2	0	1	0	0	0	0	0	5	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_animalis_animalis_ATCC_25527	GCA_000260715.1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Gardnerella_vaginalis_409_05	GCA_000025205.1	Actinobacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Parascardovia_denticolens_DSM_10105_Contig1484	GCA_000191785.1	Actinobacteria	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Scardovia_inopinata_F0304_genomic_scaffold_supercont1.1	GCA_000163755.1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_unclassified_Bifidobacteriales_Turicella_otitidis_ATCC_51513	GCA_000296405.1	Actinobacteria	13	2	0	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Adlercreutzia_equolifaciens_DSM_19450	GCA_000478885.1	Actinobacteria	8	34	7	1	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Atopobium_parvulum_DSM_20469	GCA_000024225.1	Actinobacteria	8	0	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Atopobium_rimae_ATCC_49626	GCA_000174015.1	Actinobacteria	8	0	0	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Collinsella_intestinalis_DSM_13280	GCA_000156175.1	Actinobacteria	6	0	0	1	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Coriobacterium_glomerans_PW2_DSM_20642	GCA_000195315.1	Actinobacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Cryptobacterium_curtum_DSM_15641	GCA_000023845.1	Actinobacteria	9	6	0	1	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Denitrobacterium_detoxificans_DSM_21843	GCA_900110565.1	Actinobacteria	7	19	0	1	0	0	0	0	0	0	5	1	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Eggerthella_lenta_DSM_2243	GCA_000024265.1	Actinobacteria	8	35	11	2	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Eggerthella_sp._YY7918	GCA_000270285.1	Actinobacteria	5	23	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Enterorhabdus_caecimuris_B7	GCA_000403355.2	Actinobacteria	8	26	5	1	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Olsenella_sp.OF0356	GCA_000233535.1	Actinobacteria	8	0	0	0	3	0	0	0	0	0	5	1	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Olsenella_uli_DSM_7084	GCA_000143845.1	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Slackia_heliotrinireducens_DSM_20476	GCA_000023885.1	Actinobacteria	10	26	6	2	0	0	0	0	0	0	3	0	3
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Slackia_piriformis_YIT_12062	GCA_000296445.1	Actinobacteria	8	7	4	1	0	0	0	0	0	0	5	0	0
Bacteria_Actinobacteria_Actinobacteria_Corynebacteriales_Gordoniaceae_Gordonia_bronchialis_DSM_43247	GCA_000024785.1	Actinobacteria	14	5	2	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Corynebacteriales_Gordoniaceae_Gordonia_sp._KTR9	GCA_000143885.2	Actinobacteria	14	4	2	0	2	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Micrococcales_Microbacteriaceae_Candidatus_Rhodoluna_lacicola_MWH_Ta8_Sequence_finished_Aug._2010	GCA_000699505.1	Actinobacteria	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_Micrococcales_Micrococcaceae_Rothia_dentocariosa_ATCC_17931	GCA_000164695.2	Actinobacteria	11	1	1	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Propionibacteriales_Propionibacteriaceae_Propionibacterium_CG1_02_FULL_Propionibacterium_60_36	GCA_001872645.1	Actinobacteria	10	1	0	0	0	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Rubrobacteridae_Rubrobacterales_Rubrobacterineae_Rubrobacteraceae_Rubrobacter_xylanophilus_DSM_9941	GCA_000014185.1	Actinobacteria	12	5	4	0	4	0	0	0	0	0	2	0	0
Bacteria_Actinobacteria_Actinobacteria_Rubrobacteridae_Solirubrobacterales_CG2_30_FULL_Actinobacteria_50_142	GCA_001871795.1	Actinobacteria	5	4	0	1	0	0	0	0	0	0	0	0	2
Bacteria_Actinobacteria_Actinobacteria_Rubrobacteridae_Solirubrobacterales_Conexibacteraceae_Conexibacter_woesei_DSM_14684	GCA_000025265.1	Actinobacteria	14	4	2	0	5	0	0	0	0	0	6	0	0
Bacteria_Actinobacteria_Actinobacteria_Rubrobacteridae_Solirubrobacterales_Patulibacteraceae_Patulibacter_sp._I11	GCA_000240225.2	Actinobacteria	9	5	2	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_Actinobacteria_Rubrobacteridae_Thermoleophilales_Thermoleophilaceae_Thermoleophilum_album_ATCC_35263	GCA_900108055.1	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Actinobacteria_Actinobacteria_unclassified_Actinobacteria_Candidatus_Microthrix_parvicella_Bio17_1	GCA_000455525.1	Actinobacteria	13	3	3	0	0	0	0	0	0	0	3	0	0
Bacteria_Actinobacteria_marine_actinobacterium_IMCC13023	GCA_000257665.1	Actinobacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Aquificaceae_Aquifex_aeolicus_VF5	GCA_000008625.1	Aquificae	9	4	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Aquificaceae_Hydrogenobacter_thermophilus_TK_6	GCA_000010785.1	Aquificae	12	7	2	1	2	1	0	2	0	0	3	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Aquificaceae_Hydrogenobaculum_sp._HO_Finished_QAed	GCA_000341855.1	Aquificae	8	4	1	0	0	0	0	0	0	0	5	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Aquificaceae_Thermocrinis_albus_DSM_14484	GCA_000025605.1	Aquificae	12	5	2	1	0	2	0	3	0	0	3	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Desulfurobacteriaceae_Desulfurobacterium_thermolithotrophum_DSM_11699	GCA_000191045.1	Aquificae	6	1	0	0	0	0	0	1	0	0	0	3	0
Bacteria_Aquificae_Aquificae_Aquificales_Desulfurobacteriaceae_Thermovibrio_ammonificans_HB_1	GCA_000185805.1	Aquificae	8	3	0	1	0	0	0	0	0	0	3	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Hydrogenothermaceae_Persephonella_marina_EX_H1	GCA_000021565.1	Aquificae	11	5	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Aquificae_Aquificae_Aquificales_Hydrogenothermaceae_Sulfurihydrogenibium_azorense_Az_Fu1	GCA_000021545.1	Aquificae	13	2	3	0	1	0	0	0	0	0	2	0	0
Bacteria_Armatimonadetes_Chthonomonadetes_Chthonomonadales_Chthonomonadaceae_Chthonomonas_calidirosea_T49_EMBL_Bank_version_circular_IHQD	GCA_000427095.1	Armatimonadetes	5	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Armatimonadetes_Fimbriimonas_ginsengisoli_Gsoil_348	GCA_000724625.1	Armatimonadetes	11	3	3	0	2	0	0	0	0	0	2	0	0
Bacteria_Atribacteria_RBG_19FT_COMBO_JS1_35_14	GCA_001773955.1	Atribacteria	8	2	0	6	2	0	0	0	0	0	0	0	3
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidetes_Order_II._Incertae_sedis_Rhodothermaceae_Rhodothermus_marinus_DSM_4252	GCA_000024845.1	Bacteroidetes	15	2	1	0	3	0	0	0	0	0	3	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis_NCTC_9343	GCA_000025985.1	Bacteroidetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_pectinophilus_ATCC_43243_unfinished_sequence	GCA_000155855.1	Bacteroidetes	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Candidatus_Azobacteroides_pseudotrichonymphae_genomovar._CFP2	GCA_000010645.1	Bacteroidetes	1	0	0	0	0	3	0	3	0	0	3	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Barnesiella_viscericola_C46_DSM_18177	GCA_000512915.1	Bacteroidetes	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Coprobacter_fastidiosus_NSB1	GCA_000473955.1	Bacteroidetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Dysgonomonas_gadei_ATCC_BAA_286_cont1.32	GCA_000213555.1	Bacteroidetes	0	0	0	0	0	3	0	3	0	0	3	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Odoribacter_splanchnicus_DSM_20712	GCA_000190535.1	Bacteroidetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Paludibacter_propionicigenes_WB4	GCA_000183135.1	Bacteroidetes	1	0	0	0	0	3	4	3	0	0	3	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Parabacteroides_distasonis_ATCC_8503	GCA_000012845.1	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_gingivalis_W83	GCA_000007585.1	Bacteroidetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Tannerella_forsythensis_ATCC_43037	GCA_001006485.1	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_xylaniphila_YIT_11841_P_xylaniphilaYIT11841_1.0_Cont168.1	GCA_000205165.1	Bacteroidetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_dentalis_ES_2772_DSM_3688	GCA_000242335.3	Bacteroidetes	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_tannerae_ATCC_51259	GCA_000159995.1	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Prolixibacteraceae_Draconibacterium_orientale_FH5	GCA_000626635.1	Bacteroidetes	10	0	0	0	3	0	0	0	0	0	3	0	0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii_AHN_2437_DSM_17242	GCA_000265365.1	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0
